,name,year,selling_price,km_driven,transmission,owner,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer
3068,Maruti 800 AC,2008.0,80000.0,50000.0,1,2,False,False,False,True,True,False
3069,Maruti Esteem Vxi,2007.0,100000.0,90000.0,1,2,False,False,False,True,True,False
3070,Tata Indica Vista Quadrajet LS,2012.0,300000.0,110000.0,1,0,True,False,False,False,True,False
3071,Maruti Baleno Zeta Automatic,2018.0,700000.0,26000.0,0,0,False,False,False,True,True,False
3072,Maruti Vitara Brezza ZDi Plus,2016.0,975000.0,65000.0,1,0,True,False,False,False,True,False
3073,Chevrolet Captiva LT,2009.0,500000.0,130000.0,1,0,True,False,False,False,True,False
3074,Renault Duster 85PS Diesel RxL Optional,2013.0,550000.0,75000.0,1,2,True,False,False,False,True,False
3075,Nissan Terrano XV Premium 110 PS,2014.0,550000.0,110000.0,1,2,True,False,False,False,True,False
3076,Maruti Alto K10 2010-2014 VXI,2014.0,240000.0,50000.0,1,0,False,False,False,True,True,False
3077,Maruti 800 Std,1997.0,50000.0,80000.0,1,2,False,False,False,True,True,False
3078,Tata Indica Vista Aura 1.2 Safire,2009.0,120000.0,80000.0,1,2,False,False,False,True,True,False
3079,Maruti Alto 800 LXI,2013.0,900000.0,60000.0,1,2,False,False,False,True,True,False
3080,Honda City 1.5 V MT,2009.0,250000.0,90000.0,1,2,False,False,False,True,True,False
3081,Renault KWID 1.0 RXT Optional,2017.0,280000.0,36000.0,1,0,False,False,False,True,True,False
3082,Tata Indica Vista Terra Quadrajet 1.3L BS IV,2010.0,85000.0,87000.0,1,0,True,False,False,False,True,False
3083,Tata Indica Vista Terra 1.4 TDI,2011.0,90000.0,80000.0,1,0,True,False,False,False,True,False
3084,Chevrolet Enjoy TCDi LT 8 Seater,2015.0,500000.0,50000.0,1,0,True,False,False,False,True,False
3085,Maruti 800 Std,2013.0,200000.0,60000.0,1,0,False,False,False,True,True,False
3086,Renault KWID RXT,2015.0,250000.0,50000.0,1,0,False,False,False,True,True,False
3087,Maruti Swift Dzire VDI,2014.0,185000.0,40000.0,1,4,True,False,False,False,True,False
3088,Hyundai i10 Magna 1.1,2008.0,100000.0,60000.0,1,2,False,False,False,True,True,False
3089,Toyota Etios VXD,2015.0,610000.0,55000.0,1,0,True,False,False,False,True,False
3090,Mahindra Quanto C8,2012.0,290000.0,80000.0,1,0,True,False,False,False,True,False
3091,Mahindra Xylo E9,2012.0,300000.0,295000.0,1,0,True,False,False,False,True,False
3092,Hyundai EON Era Plus,2015.0,225000.0,80000.0,1,0,False,False,False,True,True,False
3093,Maruti Alto K10 VXI,2017.0,320000.0,50000.0,1,2,False,False,False,True,True,False
3094,Tata Indigo CR4,2012.0,135000.0,158000.0,1,4,True,False,False,False,True,False
3095,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2006.0,400000.0,400000.0,1,4,True,False,False,False,True,False
3096,Nissan Sunny XL,2016.0,600000.0,19495.0,1,0,False,False,False,True,False,False
3097,Renault Duster 85PS Diesel RxL Plus,2013.0,570000.0,62668.0,1,0,True,False,False,False,False,False
3098,Mahindra XUV500 W6 2WD,2013.0,850000.0,85710.0,1,0,True,False,False,False,False,False
3099,Ford Figo Diesel EXI,2011.0,250000.0,55130.0,1,2,True,False,False,False,False,False
3100,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,580000.0,63356.0,1,2,True,False,False,False,False,False
3101,Toyota Fortuner 3.0 Diesel,2012.0,1680000.0,129627.0,1,0,True,False,False,False,False,False
3102,Chevrolet Spark 1.0 LT,2010.0,180000.0,15000.0,1,0,False,False,False,True,True,False
3103,Tata Tiago 1.2 Revotron XE,2017.0,300000.0,50000.0,1,0,False,False,False,True,True,False
3104,Toyota Etios Liva VX,2012.0,269000.0,70000.0,1,2,False,False,False,True,True,False
3105,Maruti Alto K10 VXI,2018.0,231999.0,20000.0,1,0,False,False,False,True,True,False
3106,Chevrolet Beat LS,2011.0,150000.0,60000.0,1,4,False,False,False,True,True,False
3107,Hyundai Grand i10 Asta Option,2017.0,495000.0,5000.0,1,0,False,False,False,True,True,False
3108,Maruti Ciaz VXi,2014.0,700000.0,15000.0,1,0,False,False,False,True,True,False
3109,Datsun GO Plus T BSIV,2018.0,400000.0,4400.0,1,2,False,False,False,True,True,False
3110,Mahindra Xylo H4,2019.0,599000.0,15000.0,1,4,True,False,False,False,True,False
3111,Renault Duster 85PS Diesel RxL Optional,2013.0,421000.0,45000.0,1,0,True,False,False,False,True,False
3112,Ford EcoSport 1.5 Diesel Trend BSIV,2018.0,841000.0,1000.0,1,0,True,False,False,False,True,False
3113,Hyundai i10 Magna 1.1L,2014.0,295000.0,38500.0,1,0,False,False,False,True,True,False
3114,Hyundai i10 Sportz,2011.0,220000.0,25000.0,1,0,False,False,False,True,True,False
3115,Ford Classic 1.4 Duratorq LXI,2013.0,250000.0,35000.0,1,0,True,False,False,False,True,False
3116,Toyota Fortuner 3.0 Diesel,2009.0,1100000.0,110000.0,1,2,True,False,False,False,True,False
3117,Hyundai Verna 1.6 VTVT,2012.0,300000.0,40000.0,1,0,False,False,False,True,True,False
3118,Chevrolet Aveo U-VA 1.2,2007.0,80000.0,110000.0,1,2,False,False,False,True,True,False
3119,Chevrolet Beat Diesel LT,2013.0,215000.0,20000.0,1,4,True,False,False,False,True,False
3120,Hyundai EON Magna Plus,2012.0,245000.0,14987.0,1,0,False,False,False,True,False,False
3121,Ford EcoSport 1.5 TDCi Titanium BSIV,2016.0,650000.0,25061.0,1,0,True,False,False,False,False,False
3122,Ford Ecosport 1.5 Diesel Titanium,2017.0,760000.0,42494.0,1,0,True,False,False,False,False,False
3123,Honda Amaze S i-Dtech,2014.0,395000.0,44875.0,1,0,True,False,False,False,False,False
3124,Ford Figo Diesel EXI,2014.0,280000.0,89741.0,1,2,True,False,False,False,False,False
3125,Honda Jazz 1.5 S i DTEC,2016.0,495000.0,65000.0,1,0,True,False,False,False,False,False
3126,Honda Jazz 1.5 VX i DTEC,2016.0,525000.0,35000.0,1,0,True,False,False,False,False,False
3127,Toyota Innova 2.5 GX 8 STR BSIV,2009.0,420000.0,347089.0,1,0,True,False,False,False,False,False
3128,Tata New Safari DICOR 2.2 VX 4x2,2010.0,210000.0,34500.0,1,0,True,False,False,False,True,False
3129,Hyundai i20 Active 1.2 S,2018.0,650000.0,30000.0,1,0,False,False,False,True,True,False
3130,BMW 3 Series 320d Luxury Line,2018.0,2300000.0,39000.0,0,0,True,False,False,False,True,False
3131,Ford Freestyle Titanium Plus Diesel BSIV,2019.0,525000.0,16000.0,1,0,True,False,False,False,True,False
3132,Maruti Wagon R LXI CNG,2010.0,195000.0,80000.0,1,2,False,False,False,False,True,False
3133,Maruti Ertiga SHVS VDI,2016.0,650000.0,60000.0,1,0,True,False,False,False,True,False
3134,Mahindra TUV 300 T6 Plus,2015.0,540000.0,110000.0,1,0,True,False,False,False,True,False
3135,Maruti Alto 800 LXI,2014.0,180000.0,61000.0,1,0,False,False,False,True,True,False
3136,Maruti Ertiga SHVS ZDI Plus,2018.0,980000.0,50000.0,1,0,True,False,False,False,True,False
3137,Fiat Grande Punto EVO 90HP 1.3 Sport,2014.0,250000.0,90000.0,1,0,True,False,False,False,True,False
3138,Hyundai Grand i10 1.2 Kappa Sportz AT,2018.0,550000.0,35000.0,0,0,False,False,False,True,True,False
3139,Volkswagen Vento 1.6 Highline,2015.0,509999.0,43000.0,1,2,False,False,False,True,True,False
3140,Maruti Alto K10 LXI,2017.0,320000.0,50000.0,1,0,False,False,False,True,True,False
3141,Hyundai EON D Lite,2016.0,275000.0,25000.0,1,0,False,False,False,True,True,False
3142,Mahindra XUV500 W8 2WD,2013.0,550000.0,222252.0,1,0,True,False,False,False,True,False
3143,Maruti Wagon R VXI Minor,2009.0,145000.0,50000.0,1,2,False,False,False,True,True,False
3144,Fiat Grande Punto Emotion 90Hp,2013.0,250000.0,80000.0,1,0,True,False,False,False,True,False
3145,Hyundai Verna 1.6 SX,2012.0,520000.0,35000.0,1,0,True,False,False,False,True,False
3146,Maruti Alto LXi,2007.0,95000.0,85000.0,1,2,False,False,False,True,True,False
3147,Toyota Innova 2.5 V Diesel 7-seater,2011.0,725000.0,110000.0,1,4,True,False,False,False,True,False
3148,Maruti 800 AC,2006.0,55000.0,70000.0,1,2,False,False,False,True,True,False
3149,Honda City i DTEC VX,2014.0,600000.0,100000.0,1,0,True,False,False,False,True,False
3150,Volkswagen Vento New Diesel Highline,2013.0,330000.0,120000.0,1,2,True,False,False,False,True,False
3151,Maruti Swift Dzire VDI,2015.0,470000.0,89000.0,1,0,True,False,False,False,True,False
3152,Maruti Swift ZDi,2013.0,365000.0,120000.0,1,0,True,False,False,False,True,False
3153,Hyundai EON Magna Plus,2013.0,250000.0,40000.0,1,2,False,False,False,True,True,False
3154,Maruti Wagon R VXI BS IV,2017.0,430000.0,17000.0,1,0,False,False,False,True,True,False
3155,Maruti Swift VDI,2013.0,400000.0,125000.0,1,2,True,False,False,False,True,False
3156,Maruti Swift Dzire ZXI,2015.0,615000.0,110000.0,1,2,False,False,False,True,True,False
3157,Ford Figo Diesel Titanium,2011.0,150000.0,120000.0,1,2,True,False,False,False,True,False
3158,Ford Figo Diesel ZXI,2014.0,240000.0,90000.0,1,0,True,False,False,False,True,False
3159,Mahindra Scorpio S10 7 Seater,2014.0,800000.0,90000.0,1,0,True,False,False,False,True,False
3160,Hyundai EON LPG Magna Plus,2015.0,240000.0,110000.0,1,0,False,False,True,False,True,False
3161,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,600000.0,87000.0,1,2,True,False,False,False,True,False
3162,Mahindra Scorpio LX,2014.0,800000.0,15000.0,1,0,True,False,False,False,True,False
3163,Ford Fiesta Classic 1.6 Duratec CLXI,2012.0,350000.0,38000.0,1,0,False,False,False,True,True,False
3164,Honda City 1.5 V MT,2011.0,300000.0,64000.0,1,2,False,False,False,True,True,False
3165,Tata Sumo Gold EX BSIII,2015.0,399000.0,55250.0,1,0,True,False,False,False,True,False
3166,Mahindra Bolero DI,2011.0,300000.0,110000.0,1,0,True,False,False,False,True,False
3167,Maruti A-Star AT VXI,2012.0,150000.0,70000.0,0,0,False,False,False,True,True,False
3168,Chevrolet Cruze LTZ,2010.0,320000.0,60000.0,1,4,True,False,False,False,True,False
3169,Tata Hexa XM,2018.0,1280000.0,17000.0,1,0,True,False,False,False,True,False
3170,Renault KWID 1.0 RXT Optional,2017.0,300000.0,13000.0,1,2,False,False,False,True,True,False
3171,Nissan Terrano XL Plus ICC WT20 SE,2016.0,1000000.0,60000.0,1,0,True,False,False,False,True,False
3172,Mitsubishi Pajero Sport 4X4,2012.0,1090000.0,120000.0,1,2,True,False,False,False,True,False
3173,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012.0,450000.0,97000.0,1,2,True,False,False,False,True,False
3174,Tata Indica GLS BS IV,2007.0,60000.0,130000.0,1,2,False,False,False,True,True,False
3175,Maruti Swift Dzire ZXI,2013.0,500000.0,50000.0,1,0,False,False,False,True,True,False
3176,Tata Indigo CR4,2012.0,200000.0,120000.0,1,2,True,False,False,False,True,False
3177,Maruti Alto LXi,2006.0,60000.0,100000.0,1,2,False,False,False,True,True,False
3178,Hyundai Accent Executive CNG,2012.0,185000.0,67000.0,1,2,False,False,False,False,False,False
3179,Maruti Alto K10 VXI,2015.0,155000.0,60000.0,1,0,False,False,False,True,True,False
3180,Maruti Swift VXI,2019.0,600000.0,5000.0,1,0,False,False,False,True,True,False
3181,Renault KWID RXE,2016.0,300000.0,20000.0,1,0,False,False,False,True,True,False
3182,Hyundai Creta 1.6 E Plus,2018.0,850000.0,12500.0,1,0,False,False,False,True,True,False
3183,Maruti Eeco CNG 5 Seater AC BSIV,2019.0,470000.0,4000.0,1,0,False,False,False,False,True,False
3184,Ford Figo 1.2P Titanium MT,2019.0,600000.0,25000.0,1,0,False,False,False,True,True,False
3185,Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,700000.0,70000.0,1,2,True,False,False,False,True,False
3186,Maruti Wagon R LXI DUO BSIII,2007.0,70000.0,162000.0,1,0,False,False,True,False,True,False
3187,Toyota Fortuner 3.0 Diesel,2010.0,1250000.0,205000.0,1,2,True,False,False,False,True,False
3188,Audi A6 2.8 FSI,2008.0,650000.0,70000.0,0,4,False,False,False,True,True,False
3189,Hyundai Xcent 1.2 CRDi S,2018.0,450000.0,70000.0,1,2,True,False,False,False,True,False
3190,Mahindra XUV500 W8 2WD,2014.0,750000.0,100000.0,1,2,True,False,False,False,True,False
3191,Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,775000.0,70000.0,1,2,True,False,False,False,True,False
3192,Hyundai Santa Fe 4X4,2011.0,800000.0,220000.0,1,0,True,False,False,False,True,False
3193,Honda Amaze E i-Vtech,2015.0,360000.0,80000.0,1,2,False,False,False,True,True,False
3194,Toyota Corolla Altis Diesel D4DG,2010.0,250000.0,120000.0,1,0,True,False,False,False,True,False
3195,Jeep Compass 2.0 Longitude Option BSIV,2017.0,1490000.0,22038.0,1,0,True,False,False,False,True,False
3196,Nissan Terrano XL 110 PS,2013.0,600000.0,80000.0,1,0,True,False,False,False,True,False
3197,Maruti Alto LX,2010.0,120000.0,90000.0,1,0,False,False,False,True,True,False
3198,Tata New Safari DICOR 2.2 EX 4x2,2012.0,320000.0,140000.0,1,2,True,False,False,False,True,False
3199,Mahindra Thar 4X2,2011.0,400000.0,120000.0,1,2,True,False,False,False,True,False
3200,Maruti Swift Dzire ZDI,2015.0,302000.0,60000.0,1,0,True,False,False,False,True,False
3201,Maruti Swift Dzire LXI Option,2014.0,150000.0,60000.0,1,2,False,False,False,True,True,False
3202,Tata Indica Vista Aura Plus 1.3 Quadrajet,2012.0,200000.0,90000.0,1,2,True,False,False,False,True,False
3203,Maruti Swift Vdi BSIII,2008.0,120000.0,175000.0,1,2,True,False,False,False,True,False
3204,Mahindra XUV500 W7 BSIV,2019.0,1400000.0,10000.0,1,0,True,False,False,False,True,False
3205,Hyundai i20 1.2 Asta Option,2017.0,620000.0,65000.0,1,0,False,False,False,True,True,False
3206,Toyota Innova 2.5 GX 8 STR BSIV,2012.0,449000.0,90000.0,1,0,True,False,False,False,True,False
3207,Maruti Alto LXi,2007.0,100000.0,70000.0,1,0,False,False,False,True,True,False
3208,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018.0,600000.0,2500.0,1,0,False,False,False,True,True,False
3209,Chevrolet Beat Diesel LT,2012.0,250000.0,40000.0,1,0,True,False,False,False,True,False
3210,Maruti Baleno RS 1.0 Petrol,2018.0,550000.0,63000.0,1,0,False,False,False,True,True,False
3211,Renault Scala Diesel RxL,2015.0,370000.0,60000.0,1,0,True,False,False,False,False,False
3212,Skoda Rapid 1.5 TDI Ambition,2014.0,360000.0,70000.0,1,0,True,False,False,False,True,False
3213,Skoda Superb LK 1.8 TSI AT,2012.0,650000.0,60000.0,0,0,False,False,False,True,False,False
3214,Ford Fiesta 1.5 TDCi Titanium,2012.0,199000.0,92000.0,1,4,True,False,False,False,False,False
3215,Mahindra Quanto C6,2014.0,285000.0,89126.0,1,0,True,False,False,False,True,False
3216,Volkswagen Jetta 1.9 TDI Comfortline DSG,2009.0,260000.0,134000.0,0,0,True,False,False,False,True,False
3217,Maruti Ciaz 1.4 AT Zeta,2019.0,869999.0,15000.0,0,0,False,False,False,True,False,False
3218,Hyundai Grand i10 1.2 CRDi Magna,2016.0,425000.0,42500.0,1,0,True,False,False,False,False,False
3219,Chevrolet Cruze LTZ AT,2012.0,490000.0,42000.0,0,0,True,False,False,False,False,False
3220,Mahindra XUV500 AT W8 FWD,2015.0,750000.0,70000.0,0,2,True,False,False,False,True,False
3221,Honda City 1.5 EXI,2004.0,125000.0,110000.0,1,4,False,False,False,True,True,False
3222,Fiat Linea 1.3 Emotion,2014.0,221000.0,131365.0,1,0,True,False,False,False,True,False
3223,Volkswagen Vento 1.5 TDI Highline AT,2016.0,724000.0,48980.0,0,0,True,False,False,False,False,False
3224,Honda Amaze VX AT i-Vtech,2014.0,440000.0,46000.0,0,0,False,False,False,True,False,False
3225,Chevrolet Spark 1.0 LS,2009.0,70000.0,60000.0,1,4,False,False,False,True,True,False
3226,Maruti Baleno Delta Diesel,2015.0,511000.0,58000.0,1,0,True,False,False,False,False,False
3227,Maruti S-Cross Alpha DDiS 200 SH,2016.0,790000.0,22000.0,1,0,True,False,False,False,False,False
3228,Hyundai i20 1.2 Asta Option,2017.0,640000.0,37000.0,1,0,False,False,False,True,True,False
3229,Hyundai Santro Xing GLS,2009.0,120000.0,70000.0,1,1,False,False,False,True,True,False
3230,Chevrolet Beat Diesel LT,2012.0,126000.0,98900.0,1,4,True,False,False,False,True,False
3231,Chevrolet Beat Diesel LT,2012.0,120000.0,125000.0,1,0,True,False,False,False,True,False
3232,Mahindra TUV 300 T4 Plus,2017.0,650000.0,60000.0,1,0,True,False,False,False,True,False
3233,Hyundai Grand i10 Asta,2014.0,450000.0,80000.0,1,2,False,False,False,True,True,False
3234,Maruti Zen Estilo LXI Green (CNG),2010.0,110000.0,80000.0,1,1,False,False,False,False,True,False
3235,Mahindra Bolero Power Plus Plus AC BSIV PS,2017.0,600000.0,40000.0,1,0,True,False,False,False,True,False
3236,Mahindra XUV500 W8 4WD,2012.0,620000.0,80000.0,1,2,True,False,False,False,True,False
3237,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,600000.0,30000.0,1,0,True,False,False,False,True,False
3238,Mahindra Bolero Power Plus ZLX,2018.0,795000.0,35000.0,1,0,True,False,False,False,True,False
3239,Tata Winger Deluxe - Hi Roof (AC),2011.0,300000.0,180000.0,1,4,True,False,False,False,True,False
3240,Renault Lodgy 85PS RxL,2015.0,495000.0,60000.0,1,0,True,False,False,False,True,False
3241,Tata Hexa XTA,2018.0,1350000.0,34000.0,0,0,True,False,False,False,True,False
3242,Mahindra Xylo D4,2014.0,350000.0,145000.0,1,0,True,False,False,False,True,False
3243,Datsun RediGO AMT 1.0 S,2018.0,300000.0,25000.0,0,0,False,False,False,True,True,False
3244,Nissan Sunny XL D,2018.0,500000.0,70000.0,1,0,True,False,False,False,True,False
3245,Audi Q3 35 TDI Quattro Technology,2017.0,2575000.0,36000.0,0,0,True,False,False,False,False,False
3246,Honda Brio VX,2014.0,345000.0,58000.0,1,0,False,False,False,True,False,False
3247,Tata Indigo CR4,2013.0,220000.0,100000.0,1,0,True,False,False,False,True,False
3248,Maruti 800 AC,1999.0,50000.0,100000.0,1,2,False,False,False,True,True,False
3249,Honda Jazz Select Edition,2017.0,585000.0,14000.0,1,0,False,False,False,True,False,False
3250,Maruti Swift Dzire AMT VXI,2018.0,625000.0,13800.0,0,0,False,False,False,True,True,False
3251,Hyundai Creta 1.6 SX Automatic,2017.0,1035000.0,23000.0,0,0,False,False,False,True,False,False
3252,Mahindra Xylo D4,2017.0,600000.0,99700.0,1,0,True,False,False,False,True,False
3253,Toyota Fortuner 2.8 4WD AT BSIV,2019.0,3100000.0,5000.0,0,0,True,False,False,False,True,False
3254,Honda City i-DTEC SV,2014.0,650000.0,49654.0,1,0,True,False,False,False,False,False
3255,Hyundai Grand i10 Asta,2016.0,550000.0,45457.0,1,0,False,False,False,True,False,False
3256,Hyundai Creta 1.6 CRDi SX,2017.0,1260000.0,39221.0,1,0,True,False,False,False,False,False
3257,Hyundai i20 Sportz 1.2,2016.0,660000.0,48220.0,1,0,False,False,False,True,False,False
3258,Hyundai i20 Sportz 1.2,2017.0,700000.0,11114.0,1,0,False,False,False,True,False,False
3259,Hyundai Getz 1.5 CRDi GVS,2008.0,235000.0,60208.0,1,0,True,False,False,False,False,False
3260,Volkswagen Vento 1.5 TDI Highline,2013.0,475000.0,80000.0,1,0,True,False,False,False,False,False
3261,Mercedes-Benz E-Class 280 CDI Elegance,2008.0,795000.0,98600.0,0,0,True,False,False,False,False,False
3262,Audi RS7 2015-2019 Sportback Performance,2016.0,8900000.0,13000.0,0,0,False,False,False,True,False,False
3263,Audi Q5 3.0 TDI Quattro Technology,2015.0,3200000.0,30000.0,0,0,True,False,False,False,False,False
3264,MG Hector Smart AT,2019.0,1860000.0,18000.0,0,0,False,False,False,True,False,False
3265,Land Rover Range Rover 4.4 Diesel LWB Vogue SE,2010.0,4200000.0,100000.0,0,0,True,False,False,False,False,False
3266,Honda City VX CVT,2015.0,850000.0,58000.0,0,0,False,False,False,True,False,False
3267,Mahindra Xylo D4,2017.0,585000.0,85441.0,1,0,True,False,False,False,False,False
3268,Mahindra Verito 1.5 D4 BSIV,2015.0,380000.0,64541.0,1,0,True,False,False,False,False,False
3269,Maruti Swift Dzire VDI,2019.0,650000.0,35000.0,1,0,True,False,False,False,True,False
3270,Nissan Micra Active XV,2017.0,434999.0,16267.0,1,0,False,False,False,True,False,False
3271,Volkswagen Vento 1.5 TDI Highline,2013.0,525000.0,71500.0,1,0,True,False,False,False,False,False
3272,BMW 5 Series 520d Luxury Line,2019.0,4800000.0,12999.0,0,0,True,False,False,False,False,False
3273,Chevrolet Aveo U-VA 1.2 LS,2008.0,160000.0,80000.0,1,0,False,False,False,True,True,False
3274,Maruti Zen Estilo 1.1 LXI BSIII,2007.0,160000.0,90000.0,1,2,False,False,False,True,True,False
3275,Hyundai Creta 1.6 VTVT S,2017.0,900000.0,14700.0,1,0,False,False,False,True,True,False
3276,Maruti Alto LX,2000.0,61000.0,90000.0,1,2,False,False,False,True,True,False
3277,Maruti Wagon R LXI BS IV,2017.0,400000.0,50000.0,1,0,False,False,False,True,True,False
3278,Hyundai Santro Xing XS,2009.0,150000.0,100000.0,1,2,False,False,False,True,True,False
3279,Volkswagen Polo GT 1.0 TSI,2019.0,950000.0,24000.0,0,0,False,False,False,True,True,False
3280,Hyundai Getz GLX,2007.0,110000.0,90000.0,1,0,False,False,False,True,True,False
3281,Tata Bolt Revotron XM,2015.0,375000.0,30000.0,1,0,False,False,False,True,True,False
3282,Datsun GO Plus T Option,2017.0,350000.0,80000.0,1,0,False,False,False,True,True,False
3283,Hyundai i20 Magna 1.4 CRDi (Diesel),2012.0,310000.0,92686.0,1,2,True,False,False,False,False,False
3284,Tata Indica GLS BS IV,2010.0,90000.0,300000.0,1,4,False,False,False,True,True,False
3285,Volkswagen Vento Petrol Highline,2011.0,350000.0,90000.0,1,2,False,False,False,True,True,False
3286,Hyundai Santro LS zipPlus,2003.0,100000.0,60000.0,1,0,False,False,False,True,True,False
3287,Mahindra XUV500 AT W6 2WD,2017.0,1300000.0,40000.0,0,0,True,False,False,False,True,False
3288,Hyundai EON Era Plus Sports Edition,2014.0,280000.0,55000.0,1,0,False,False,False,True,True,False
3289,Hyundai EON Magna Plus,2018.0,360000.0,6000.0,1,0,False,False,False,True,True,False
3290,Maruti Alto LXi,2011.0,150000.0,40000.0,1,2,False,False,False,True,True,False
3291,Skoda Rapid 1.6 MPI AT Ambition BSIV,2017.0,900000.0,15000.0,0,0,False,False,False,True,True,False
3292,Ambassador CLASSIC 1500 DSL AC,2005.0,120000.0,50000.0,1,2,True,False,False,False,True,False
3293,Fiat Linea T Jet Emotion,2010.0,215000.0,90000.0,1,2,False,False,False,True,True,False
3294,Renault Scala Diesel RxL,2013.0,550000.0,38500.0,1,0,True,False,False,False,True,False
3295,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018.0,775000.0,35000.0,1,0,False,False,False,True,True,False
3296,Maruti Gypsy King HT BSIV,2001.0,409999.0,49359.0,1,4,False,False,False,True,True,False
3297,Maruti 800 AC Uniq,2005.0,65000.0,70000.0,1,2,False,False,False,True,True,False
3298,Maruti Wagon R LXI Minor,2008.0,200000.0,90000.0,1,2,False,False,False,True,True,False
3299,Maruti Wagon R VXI BS IV,2010.0,240000.0,50000.0,1,2,False,False,False,True,True,False
3300,Toyota Innova 2.5 VX 8 STR,2012.0,800000.0,108731.0,1,0,True,False,False,False,True,False
3301,Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2010.0,400000.0,120000.0,1,0,True,False,False,False,True,False
3302,Tata Sumo Gold EX BSIII,2016.0,500000.0,60000.0,1,0,True,False,False,False,True,False
3303,Mahindra Renault Logan 1.5 DLX Diesel,2007.0,150000.0,90000.0,1,4,True,False,False,False,True,False
3304,Toyota Etios GD,2014.0,500000.0,140000.0,1,2,True,False,False,False,True,False
3305,Hyundai EON Magna Plus,2014.0,320000.0,80000.0,1,0,False,False,False,True,True,False
3306,Nissan Micra Diesel XV,2013.0,300000.0,90000.0,1,0,True,False,False,False,True,False
3307,Maruti Alto 800 LXI,2018.0,285000.0,14000.0,1,0,False,False,False,True,True,False
3308,Tata Aria Pleasure 4x2,2012.0,360000.0,70000.0,1,2,True,False,False,False,True,False
3309,Honda Accord 2.4 MT,2009.0,450000.0,55000.0,1,2,False,False,False,True,True,False
3310,Maruti Alto LXi,2011.0,175000.0,60000.0,1,4,False,False,False,True,True,False
3311,Chevrolet Cruze LT,2011.0,350000.0,74000.0,1,2,True,False,False,False,True,False
3312,Ford Figo Aspire 1.5 TDCi Titanium,2020.0,530000.0,45000.0,1,0,True,False,False,False,False,False
3313,Honda City i-DTEC ZX,2017.0,1025000.0,38000.0,1,0,True,False,False,False,False,False
3314,Honda BR-V i-DTEC VX MT,2017.0,950000.0,24000.0,1,0,True,False,False,False,False,False
3315,Honda WR-V i-VTEC VX,2017.0,725000.0,29976.0,1,0,False,False,False,True,False,False
3316,Honda City i VTEC VX,2017.0,919999.0,41000.0,1,0,False,False,False,True,False,False
3317,Honda Jazz 1.5 V i DTEC,2018.0,700000.0,15000.0,1,0,True,False,False,False,False,False
3318,Honda Jazz 1.5 VX i DTEC,2017.0,725000.0,36000.0,1,0,True,False,False,False,False,False
3319,Honda BR-V i-VTEC VX MT,2017.0,840000.0,30646.0,1,0,False,False,False,True,False,False
3320,Maruti Wagon R VXI BS IV,2015.0,365000.0,23600.0,1,0,False,False,False,True,False,False
3321,Honda City i DTEC SV,2014.0,665000.0,71318.0,1,0,True,False,False,False,False,False
3322,Maruti 800 Std,2003.0,50000.0,78098.0,1,0,False,False,False,True,True,False
3323,Hyundai EON Era Plus,2014.0,225000.0,30000.0,1,0,False,False,False,True,True,False
3324,Hyundai i10 Era,2012.0,229999.0,45000.0,1,2,False,False,False,True,True,False
3325,Hyundai Santro Xing GL,2008.0,145000.0,67000.0,1,0,False,False,False,True,True,False
3326,Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2017.0,750000.0,18054.0,1,0,False,False,False,True,False,False
3327,Honda City i DTEC VX,2015.0,785000.0,40000.0,1,0,True,False,False,False,True,False
3328,Hyundai i10 Sportz,2011.0,225000.0,30000.0,1,0,False,False,False,True,True,False
3329,Hyundai Xcent 1.1 CRDi Base,2017.0,300000.0,80000.0,1,0,True,False,False,False,True,False
3330,Hyundai i20 Asta 1.4 CRDi,2016.0,680000.0,20000.0,1,0,True,False,False,False,True,False
3331,Mahindra TUV 300 T8,2016.0,700000.0,40000.0,1,0,True,False,False,False,True,False
3332,Tata Indigo CS eLS BS IV,2011.0,180000.0,120000.0,1,0,True,False,False,False,True,False
3333,Ford Fiesta 1.4 SXi TDCi ABS,2008.0,270000.0,120000.0,1,2,True,False,False,False,True,False
3334,Maruti Swift Dzire VXi,2010.0,370000.0,97000.0,1,2,False,False,False,True,True,False
3335,Mahindra Xylo H8 ABS with Airbags,2018.0,1100000.0,70000.0,1,0,True,False,False,False,True,False
3336,Hyundai Accent CRDi,2004.0,120000.0,120000.0,1,2,True,False,False,False,True,False
3337,Skoda Rapid 1.6 TDI PRESTIGE,2013.0,430000.0,88000.0,1,2,True,False,False,False,True,False
3338,Maruti Swift ZDi,2014.0,550000.0,38406.0,1,0,True,False,False,False,False,False
